customer_name,cloud_account_number,product_name,usage_type,price_book,seller_cost_usd,customer_cost_usd,margin_usd,usage_quantity,fecha
Sourcing SPA (Andres Yelpi),767398103037,Amazon Simple Storage Service,Global-Bucket-Hrs-FreeTier,AWS Price Book,0.0,0.0,0.0,0.01,2025-04-08
Sourcing SPA (Andres Yelpi),435812277030,Amazon Simple Storage Service,Requests-Tier1,AWS Price Book,0.0,0.0,0.0,5.0,2025-04-08
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Simple Storage Service,Requests-Tier1,AWS Price Book,0.0,0.0,0.0,31.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,AWS Secrets Manager,APS3-AWSSecretsManagerAPIRequest,AWS Price Book,0.0,0.0,0.0,1.0,2025-04-08
Sourcing SPA (Andres Yelpi),435812277030,AWS Secrets Manager,USE1-AWSSecretsManager-Secrets,AWS Price Book,0.07,0.068,0.002,0.17,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,AWS Secrets Manager,USE1-AWSSecretsManager-Secrets,AWS Price Book,0.07,0.068,0.002,0.17,2025-04-08
Elecnor Chile S.A (Cristian Fuentealba),980921712811,AWS Secrets Manager,USE1-AWSSecretsManagerAPIRequest,AWS Price Book,0.0,0.0,0.0,3.0,2025-04-08
Sourcing SPA (Andres Yelpi),393937990371,AWS Secrets Manager,USE1-AWSSecretsManagerAPIRequest,AWS Price Book,0.0,0.0,0.0,20.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,AWS Secrets Manager,USE1-AWSSecretsManagerAPIRequest,AWS Price Book,0.0,0.0,0.0,21.0,2025-04-08
Elecnor Chile S.A (Cristian Fuentealba),980921712811,AWS Secrets Manager,USE2-AWSSecretsManager-Secrets,AWS Price Book,0.07,0.073,0.002,0.18,2025-04-08
Elecnor Chile S.A (Cristian Fuentealba),980921712811,AmazonCloudWatch,USE2-TimedStorage-ByteHrs,AWS Price Book,0.06,0.062,0.002,2.05,2025-04-08
Elecnor Chile S.A (Cristian Fuentealba),980921712811,AmazonCloudWatch,USE2-VendedLog-Bytes,AWS Price Book,2.31,2.381,0.071,4.76,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,AmazonCloudWatch,DashboardsUsageHour-Basic,AWS Price Book,0.0,0.0,0.0,0.34,2025-04-08
Sourcing SPA (Andres Yelpi),622323056157,AmazonCloudWatch,CW:AlarmMonitorUsage,AWS Price Book,0.0,0.0,0.0,0.17,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,AmazonCloudWatch,USE1-DataProcessing-Bytes,AWS Price Book,0.0,0.0,0.0,0.03,2025-04-08
Sourcing SPA (Andres Yelpi),536079618115,AmazonCloudWatch,USE1-DataProcessing-Bytes,AWS Price Book,0.0,0.0,0.0,0.05,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,AmazonCloudWatch,CW:Requests,AWS Price Book,0.0,0.0,0.0,31939.0,2025-04-08
Sourcing SPA (Andres Yelpi),622323056157,AmazonCloudWatch,CW:Requests,AWS Price Book,0.0,0.0,0.0,7307.0,2025-04-08
Sourcing SPA (Andres Yelpi),622323056157,AmazonCloudWatch,CW:MetricMonitorUsage,AWS Price Book,0.27,0.28,0.008,1.17,2025-04-08
Sourcing SPA (Andres Yelpi),303559958125,AmazonCloudWatch,CW:MetricMonitorUsage,AWS Price Book,0.12,0.12,0.004,0.5,2025-04-08
Sourcing SPA (Andres Yelpi),622323056157,AmazonCloudWatch,USE1-TimedStorage-ByteHrs,AWS Price Book,0.0,0.0,0.0,0.07,2025-04-08
Sourcing SPA (Andres Yelpi),872780047379,AmazonCloudWatch,USE1-TimedStorage-ByteHrs,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),435812277030,AmazonCloudWatch,USE1-TimedStorage-ByteHrs,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),435812277030,Elastic Load Balancing,DataTransfer-Regional-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),536079618115,Amazon Elastic Compute Cloud,DataTransfer-Regional-Bytes,AWS Price Book,0.0,0.0,0.0,0.02,2025-04-08
Sourcing SPA (Andres Yelpi),435812277030,Amazon Elastic Compute Cloud,DataTransfer-Regional-Bytes,AWS Price Book,0.01,0.013,0.0,1.41,2025-04-08
Sourcing SPA (Andres Yelpi),622323056157,Amazon Elastic Compute Cloud,DataTransfer-Regional-Bytes,AWS Price Book,0.0,0.0,0.0,0.01,2025-04-08
Sourcing SPA (Andres Yelpi),303559958125,Elastic Load Balancing,DataTransfer-Regional-Bytes,AWS Price Book,0.0,0.004,0.0,1.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Elastic Load Balancing,DataTransfer-Regional-Bytes,AWS Price Book,0.0,0.003,0.0,0.33,2025-04-08
Sourcing SPA (Andres Yelpi),622323056157,Amazon Virtual Private Cloud,USE1-PublicIPv4:IdleAddress,AWS Price Book,2.91,3.0,0.09,600.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Amazon Virtual Private Cloud,USE1-PublicIPv4:IdleAddress,AWS Price Book,0.58,0.6,0.018,120.0,2025-04-08
Sourcing SPA (Andres Yelpi),622323056157,Amazon Simple Storage Service,SAE1-APN1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),622323056157,Amazon Elastic Compute Cloud,DataTransfer-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.84,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,DataTransfer-In-Bytes,AWS Price Book,0.0,0.0,0.0,1.07,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Elastic Load Balancing,DataTransfer-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.26,2025-04-08
Sourcing SPA (Andres Yelpi),622323056157,Amazon Relational Database Service,DataTransfer-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),536079618115,Amazon Elastic Compute Cloud,DataTransfer-In-Bytes,AWS Price Book,0.0,0.0,0.0,18.88,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Amazon Relational Database Service,DataTransfer-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),303559958125,Elastic Load Balancing,DataTransfer-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.01,2025-04-08
Sourcing SPA (Andres Yelpi),435812277030,Amazon Elastic Compute Cloud,DataTransfer-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.14,2025-04-08
Sourcing SPA (Andres Yelpi),435812277030,Elastic Load Balancing,DataTransfer-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Amazon Virtual Private Cloud,DataTransfer-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),622323056157,Amazon Simple Storage Service,DataTransfer-In-Bytes,AWS Price Book,0.0,0.0,0.0,4.6,2025-04-08
Sourcing SPA (Andres Yelpi),622323056157,Amazon Simple Storage Service,USE1-APN2-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Amazon Elastic Compute Cloud,USE1-APN2-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),622323056157,Amazon Simple Storage Service,USE1-EUN1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE1-EUN1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Elastic Load Balancing,USE1-EUN1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),622323056157,Amazon Simple Storage Service,SAE1-USW1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),622323056157,Amazon Simple Storage Service,SAE1-USE1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE1-PHX1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Amazon Elastic Compute Cloud,USE1-PHX1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-CAN1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Elastic Load Balancing,USE1-LAS1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-USE1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE1-PER1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Elastic Load Balancing,USE1-PER1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Amazon Elastic Compute Cloud,USE1-PER1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),622323056157,Amazon Simple Storage Service,USE1-EU-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),435812277030,Amazon Elastic Compute Cloud,USE1-EU-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE1-EU-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Elastic Load Balancing,USE1-EU-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Storage Service,USE1-EU-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Elastic Load Balancing,USE1-EU-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE1-APS4-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Amazon Elastic Compute Cloud,USE1-APS4-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Elastic Load Balancing,USE1-USW2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),303559958125,Amazon Elastic Compute Cloud,USE1-USW2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),435812277030,Amazon Elastic Compute Cloud,USE1-USW2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),303559958125,Elastic Load Balancing,USE1-USW2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Relational Database Service,USE1-USW2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),435812277030,Elastic Load Balancing,USE1-USW2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Amazon Elastic Compute Cloud,USE1-USW2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),622323056157,Amazon Elastic Compute Cloud,USE1-USW2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE2-DataTransfer-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.1,2025-04-08
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Elastic Load Balancing,USE2-DataTransfer-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.01,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Elastic Load Balancing,USE1-SAE1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Amazon Elastic Compute Cloud,USE1-SAE1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Elastic Load Balancing,USE1-AFS1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Amazon Elastic Compute Cloud,USE1-USW1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE1-USW1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),435812277030,Amazon Elastic Compute Cloud,USE1-USW1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),303559958125,Elastic Load Balancing,USE1-USW1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Elastic Load Balancing,USE1-USW1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),622323056157,Amazon Elastic Compute Cloud,USE1-USW1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Elastic Load Balancing,USE1-USW1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),435812277030,Elastic Load Balancing,USE1-USW1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Elastic Load Balancing,USE2-APS2-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-USW2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-APS3-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Elastic Load Balancing,USE1-AKL1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE1-SAE1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Amazon Elastic Compute Cloud,USE1-SAE1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Elastic Load Balancing,USE1-SAE1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Elastic Load Balancing,USE1-LAX1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE1-LAX1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Elastic Load Balancing,USE1-LAX1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE1-EU-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),435812277030,Amazon Elastic Compute Cloud,USE1-EU-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Storage Service,USE1-EU-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Amazon Elastic Compute Cloud,USE1-EU-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Elastic Load Balancing,USE1-EU-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),622323056157,Amazon Simple Storage Service,SAE1-DataTransfer-In-Bytes,AWS Price Book,0.0,0.0,0.0,1.63,2025-04-08
Sourcing SPA (Andres Yelpi),622323056157,Amazon Simple Storage Service,USE1-EUW2-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Elastic Load Balancing,USE1-EUW2-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Elastic Load Balancing,USE1-EUW2-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Amazon Elastic Compute Cloud,USE1-EUW2-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),435812277030,Amazon Elastic Compute Cloud,USE1-EUW2-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Storage Service,USE1-EUW2-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),622323056157,Amazon Simple Storage Service,SAE1-EUC1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-EU-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Elastic Load Balancing,USE2-EU-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE2-EU-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-EUN1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Amazon Elastic Compute Cloud,USE1-APN1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Storage Service,USE1-APN1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Elastic Load Balancing,USE1-APN1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Elastic Load Balancing,USE1-APS4-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE1-LAS1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Elastic Load Balancing,USE1-LAS1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Elastic Load Balancing,USE1-LAS1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Amazon Elastic Compute Cloud,USE1-LAS1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Storage Service,USE1-APN3-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE1-APN3-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),303559958125,Amazon Elastic Compute Cloud,DataTransfer-Regional-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Amazon Virtual Private Cloud,DataTransfer-Regional-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-EUW3-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-APN2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Amazon Elastic Compute Cloud,USE1-APS1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Elastic Load Balancing,USE1-APS1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),435812277030,Amazon Elastic Compute Cloud,USE1-EUS1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE1-EUS1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Elastic Load Balancing,USE1-APE1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Elastic Load Balancing,USE1-APE1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),435812277030,Amazon Elastic Compute Cloud,USE1-APE1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Amazon Elastic Compute Cloud,USE1-APE1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Elastic Load Balancing,USE2-DataTransfer-Regional-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE2-DataTransfer-Regional-Bytes,AWS Price Book,0.0,0.001,0.0,0.1,2025-04-08
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-DataTransfer-Regional-Bytes,AWS Price Book,0.02,0.024,0.001,2.38,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE1-PDX1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),622323056157,Amazon Simple Storage Service,SAE1-APS3-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),435812277030,Amazon Elastic Compute Cloud,USE1-EUC1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE1-EUC1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Elastic Load Balancing,USE1-EUC1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),435812277030,Elastic Load Balancing,USE1-EUC1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Elastic Load Balancing,USE1-MCT1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE1-MCT1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Virtual Private Cloud,USE2-DataTransfer-xAZ-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.02,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE1-CCU1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Elastic Load Balancing,USE1-CCU1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE2-USE1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.17,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE1-DEN1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE2-USW1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Amazon Elastic Compute Cloud,USE1-DEL1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Elastic Load Balancing,USE1-DEL1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Elastic Load Balancing,USE2-USW2-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE2-USW2-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Elastic Load Balancing,USE1-BKK1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Amazon Elastic Compute Cloud,USE1-BKK1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
Sourcing SPA (Andres Yelpi),18185109271,Amazon Elastic Compute Cloud,USE1-USE2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-08
